COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_BILINGUE,COLE_CARACTER,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION
127001004107,IE MIA ROGERIO VELASQUEZ MURILLO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27001
141001001763,AGUSTIN CODAZZI,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
127001018001,IE DIOCESANO PEDRO GRAU Y AROLA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,27001
127001018001,IE DIOCESANO PEDRO GRAU Y AROLA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,27001
127001004158,IE ISAAC RODRIGUEZ MARTINEZ,MIXTO,OFICIAL,,,URBANO,MAÑANA,27001
127001017560,CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21,MIXTO,OFICIAL,,NO APLICA,RURAL,MAÑANA,27001
127001017896,ADVENTISTA DE QUIBDO BOLIVAR ESCANDON,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27001
127001017896,ADVENTISTA DE QUIBDO BOLIVAR ESCANDON,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,TARDE,27001
227001001684,IE  MIGUEL ANTONIO CAICEDO MENA - OBAPO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27001
127006000037,IE DIEGO LUIS CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,27006
127006000037,IE DIEGO LUIS CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,27006
127006000037,IE DIEGO LUIS CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,27006
127006000037,IE DIEGO LUIS CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,27006
127006000037,IE DIEGO LUIS CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27006
127025000498,IE JULIO MEJIA VELEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27025
127073000017,IE CORAZON DE MARIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27073
127073000041,IE NUESTRA SEÑORA DE LA CANDELARIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27073
127075000111,IE LUIS LOPEZ DE MESA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27075
127077000089,IE FRANCISCO PIZARRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27077
141001002247,ESCUELA NORMAL SUPERIOR DE NEIVA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
227077000849,CE NUESTRA SEÑORA DEL CARMEN,MIXTO,OFICIAL,,ACADÉMICO,RURAL,MAÑANA,27077
341001004559,GABRIEL GARCIA MARQUEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41001
127077005234,IE INDÍGENA EMBERA DE PIZARRO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,27077
127099000210,IE CESAR CONTO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27099
127099000210,IE CESAR CONTO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,27099
127135000019,IE JOSE MANUEL PALACIOS PALACIOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27135
127135000019,IE JOSE MANUEL PALACIOS PALACIOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,27135
127205000011,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,UNICA,27205
127205000011,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,27205
127205000020,IE LUIS LOZANO SCIPION,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,27205
341001004559,GABRIEL GARCIA MARQUEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41001
127245000057,IE MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,UNICA,27245
127245000057,IE MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,SABATINA,27245
127245000057,IE MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,27245
127245000057,IE MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27245
127361000129,IE NORMAL SUP NTRA SRA DE LAS MERCEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27361
127361000129,IE NORMAL SUP NTRA SRA DE LAS MERCEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,27361
127361000439,IE ANDRES BELLO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,27361
127361000439,IE ANDRES BELLO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,27361
127361000439,IE ANDRES BELLO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,27361
327361001515,IE GUSTAVO POSADA,MIXTO,OFICIAL,N,TÉCNICO,RURAL,MAÑANA,27361
127361002164,IE SAGRADA FAMILIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,27361
127361002164,IE SAGRADA FAMILIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,27361
127361002164,IE SAGRADA FAMILIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,27361
127361002164,IE SAGRADA FAMILIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27361
327361000187,IE NORMAL SUP SAN PIO X,MIXTO,OFICIAL,S,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27361
327372000111,IE SAN ROQUE DE LA FRONTERA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27372
327413000024,IE ATRATO DE LLORO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27413
127430000021,IE NUESTRA SEÑORA DE LA POBREZA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,27430
327491000111,IE CARLOS HOLGUIN MALLARINO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,27491
127495000052,IE LITORAL PACIFICO DE NUQUI,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,27495
327491000111,IE CARLOS HOLGUIN MALLARINO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27491
127495000052,IE LITORAL PACIFICO DE NUQUI,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,27495
127495000052,IE LITORAL PACIFICO DE NUQUI,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27495
127495000389,C.E. INDÍGENA PHUSABIDARA,MIXTO,OFICIAL,,,RURAL,MAÑANA,27495
127615000019,CE JORGE VALENCIA LOZANO,MIXTO,OFICIAL,,,RURAL,MAÑANA,27150
127615000027,IE ANTONIO RICAURTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27615
127615000035,IE LA PRESENTACION,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27615
127615000043,IE SAULO SANCHEZ CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27615
327787000982,IE NUESTRA SEÑORA DE LA POBREZA DE TADO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27787
227615000005,CE INDÍGENA BILINGUE VEQUERA DE PERANCHO CACARICA,MIXTO,OFICIAL,,ACADÉMICO,RURAL,MAÑANA,27615
127615001902,IE NUESTROS ESFUERZOS,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,27615
127615001902,IE NUESTROS ESFUERZOS,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27615
127615001902,IE NUESTROS ESFUERZOS,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,NOCHE,27615
127615060621,IE LA UNION DE BAJIRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27086
127615060621,IE LA UNION DE BAJIRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,27086
127660000658,IE SAN JOSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27660
127745000240,IE SAN AGUSTIN,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,27745
127787000029,IE NORMAL SUPERIOR DEMETRIO SALAZAR CASTILLO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,27787
141001000082,OLIVERIO LARA BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41001
141001005866,ATANASIO GIRARDOT,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,41001
141001000082,OLIVERIO LARA BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001000082,OLIVERIO LARA BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001000040,PROMOCION SOCIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001000040,PROMOCION SOCIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001000058,DEPARTAMENTAL TIERRA DE PROMISIÓN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001000066,LICEO DE SANTA LIBRADA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001000066,LICEO DE SANTA LIBRADA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001000066,LICEO DE SANTA LIBRADA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001004398,JOSE EUSTASIO RIVERA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001000082,OLIVERIO LARA BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001060336,RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001060336,RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,41001
141001001038,MARIA CRISTINA ARANGO DE PASTRANA,MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,41001
141001001038,MARIA CRISTINA ARANGO DE PASTRANA,MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,41001
141001001321,RICARDO BORRERO ALVAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001002557,ANGEL MARIA PAREDES,MIXTO,OFICIAL,,NO APLICA,,,41001
141001060336,RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001003341,INEM JULIAN MOTTA SALAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001001321,RICARDO BORRERO ALVAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41001
141001004452,EL LIMONAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41001
141001000040,PROMOCION SOCIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41001
141001005866,ATANASIO GIRARDOT,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,41001
141001002247,ESCUELA NORMAL SUPERIOR DE NEIVA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001002981,COL. ASOCIACION CULTURAL ELECTRUHUILA,MIXTO,NO OFICIAL,,NO APLICA,URBANO,MAÑANA,41001
141001003341,INEM JULIAN MOTTA SALAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001003481,MISAEL PASTRANA BORRERO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,SABATINA,41001
141001003171,LUIS IGNACIO ANDRADE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41001
141001003481,MISAEL PASTRANA BORRERO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,41001
141001003481,MISAEL PASTRANA BORRERO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,41001
141001001038,MARIA CRISTINA ARANGO DE PASTRANA,MIXTO,OFICIAL,,NO APLICA,,,41001
141001003707,GIMN   COMUNAL ALBERTO AREVALO AREVALO,MIXTO,NO OFICIAL,,NO APLICA,URBANO,COMPLETA,41001
141001003855,TECNICO IPC ANDRES ROSA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,41001
141001004061,CEINAR,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,41001
141001003855,TECNICO IPC ANDRES ROSA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,NOCHE,41001
141001003855,TECNICO IPC ANDRES ROSA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,41001
141001004061,CEINAR,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,41001
141001004312,HUMBERTO TAFUR CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41001
141001004312,HUMBERTO TAFUR CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41001
141001004312,HUMBERTO TAFUR CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001004452,EL LIMONAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41001
141001004398,JOSE EUSTASIO RIVERA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001005181,JAIRO MORERA LIZCANO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41001
141001004720,EDUARDO SANTOS,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,41001
141001004720,EDUARDO SANTOS,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,41001
141001005181,JAIRO MORERA LIZCANO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41001
141001005181,JAIRO MORERA LIZCANO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41001
141001005181,JAIRO MORERA LIZCANO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,41001
141001005301,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41001
141001005301,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,41001
141001060336,RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41001
141001005301,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41001
141001005301,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41001
141001005866,ATANASIO GIRARDOT,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,41001
341006001175,I.E. JOSE ACEVEDO Y GOMEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41006
141001060336,RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41001
141001060441,CLARETIANO GUSTAVO TORRES PARRA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41001
141020000018,IE JUAN XXIII,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41020
141001002247,ESCUELA NORMAL SUPERIOR DE NEIVA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,COMPLETA,41001
341006001175,I.E. JOSE ACEVEDO Y GOMEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,41006
341013000010,IE LA MERCED,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,41013
341013000010,IE LA MERCED,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41013
141016000305,I.E. JESUS MARIA AGUIRRE CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41016
141020000018,IE JUAN XXIII,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41020
141518000023,IE LUIS EDGAR DURAN RAMIREZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41518
141016000305,I.E. JESUS MARIA AGUIRRE CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41016
141016000305,I.E. JESUS MARIA AGUIRRE CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41016
141016000305,I.E. JESUS MARIA AGUIRRE CHARRY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41016
141020000018,IE JUAN XXIII,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41020
144001001843,ISABEL MARIA CUESTA GONZALEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,44001
341026000035,IE DIVINO SALVADOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41026
141078000158,IE ANTONIO BARAYA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41078
144001000545,JOSE ANTONIO GALAN,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,44001
144001002106,ECOLOGICA EL CARMEN,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,44001
141132000045,IE JOSE HILARIO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41132
141132000045,IE JOSE HILARIO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41132
141132000045,IE JOSE HILARIO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41132
141132000703,IE EUGENIO FERRO FALLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41132
141132000070,IE ECOPETROL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41132
141132000070,IE ECOPETROL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41132
241132000937,IE LA VEGA,MIXTO,OFICIAL,N,TÉCNICO,RURAL,COMPLETA,41132
244078001336,BALLENAS,MIXTO,OFICIAL,,,RURAL,MAÑANA,44078
141132000703,IE EUGENIO FERRO FALLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41132
141132000703,IE EUGENIO FERRO FALLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41132
141244000307,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41244
144430000073,INSTITUCION EDUCATIVA NO. 10,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,44430
147001000285,IED MAGDALENA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,47001
147001005481,IED 20 DE OCTUBRE,MIXTO,OFICIAL,,ACADÉMICO,URBANO,NOCHE,47001
147189001488,IE MANUEL J. DEL CASTILLO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,47189
141206000701,IE PAULO VI,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41206
141298000019,IE SIMON BOLIVAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41298
141298000019,IE SIMON BOLIVAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41298
141298000418,IE LUIS CALIXTO LEIVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41298
141298000019,IE SIMON BOLIVAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41298
141298000418,IE LUIS CALIXTO LEIVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41298
141298000426,IE BARRIOS UNIDOS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,41298
141298001074,IE JENARO DIAZ JORDAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41298
141298001074,IE JENARO DIAZ JORDAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41298
141298000418,IE LUIS CALIXTO LEIVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41298
141298000418,IE LUIS CALIXTO LEIVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,41298
141298000426,IE BARRIOS UNIDOS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41298
141298000426,IE BARRIOS UNIDOS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,41298
141298001074,IE JENARO DIAZ JORDAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41298
141298001074,IE JENARO DIAZ JORDAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41298
141306000058,IE ISMAEL PERDOMO BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,41306
141306000058,IE ISMAEL PERDOMO BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41306
141306000058,IE ISMAEL PERDOMO BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41306
141306000058,IE ISMAEL PERDOMO BORRERO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41306
141306000252,IE SOSIMO SUAREZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,41306
141306000252,IE SOSIMO SUAREZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,41306
141306000490,IE JOSE MIGUEL MONTALVO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,UNICA,41306
141306000490,IE JOSE MIGUEL MONTALVO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,41306
141306000490,IE JOSE MIGUEL MONTALVO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,41306
141306000490,IE JOSE MIGUEL MONTALVO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,41306
341396000182,IE MARILLAC,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41396
141319000570,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41319
141319000570,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41319
141319000570,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,41319
141319000570,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,41319
141349000108,IE ROBERTO SUAZA MARQUINEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41349
141349000108,IE ROBERTO SUAZA MARQUINEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41349
141349000108,IE ROBERTO SUAZA MARQUINEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41349
141357000010,IE MARIA AUXILIADORA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41357
341359000423,I.E. JOSE EUSTACIO RIVERA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41359
341396000182,IE MARILLAC,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41396
241396000455,IE TECNICO AGRICOLA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,41396
241359000453,IE BORDONES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,RURAL,COMPLETA,41359
241378000014,IE ELISA BORRERO DE PASTRANA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41378
241378000014,IE ELISA BORRERO DE PASTRANA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41378
141396000175,IE SAN SEBASTIAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41396
141396000175,IE SAN SEBASTIAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41396
141396000175,IE SAN SEBASTIAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41396
141396000191,IE LUIS  CARLOS TRUJILLO P,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41396
141396000191,IE LUIS  CARLOS TRUJILLO P,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,41396
141396000442,IE MISAEL PASTRANA B,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41396
141396000442,IE MISAEL PASTRANA B,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41396
241396000455,IE TECNICO AGRICOLA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,41396
141396000191,IE LUIS  CARLOS TRUJILLO P,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,41396
141396000191,IE LUIS  CARLOS TRUJILLO P,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,41396
341483000024,IE LAS MERCEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,41483
341503000298,IE SAN JOSE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41503
141524000302,IE PROMOCION SOCIAL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,41524
141524000302,IE PROMOCION SOCIAL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,41524
141524000744,IE SAN JUAN BOSCO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,41524
